participant,session,date,exp_name,frame_rate,absolute_time,trigger_time,trial_type,trial_num,word,response_time,reponse_key
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498653.1076574,153.15187830105424,word_presentation,1,innovative,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498654.6895804,154.73373660072684,response,1,innovative,1.6268488988280296,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498657.7454555,157.78949639946222,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498657.826877,157.87126459926367,word_presentation,1,prejudiced,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498659.109704,159.15377370268106,response,1,prejudiced,1.3635654002428055,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498661.4480612,161.49256940186024,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498661.5072396,161.55150109902024,word_presentation,1,immoral,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498662.5034835,162.54781889915466,response,1,immoral,1.054518699645996,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498671.9753773,172.0194279998541,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498674.5570123,174.60172230005264,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498674.607073,174.65143639966846,word_presentation,1,terrible,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498675.578292,175.62267560139298,response,1,terrible,1.020126797258854,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498679.7244158,179.7683700993657,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498679.790219,179.83448960259557,word_presentation,1,cynical,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498681.3034744,181.34760140255094,response,1,cynical,1.5783846005797386,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498685.8813014,185.9253536015749,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498685.940021,185.98438220098615,word_presentation,1,cruel,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498686.7342021,186.7787030003965,response,1,cruel,0.852596502751112,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498688.9372923,188.98137000203133,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498689.0069947,189.05132510140538,word_presentation,1,gentle,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498690.1437552,190.18767770007253,response,1,gentle,1.2055125012993813,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498692.337147,192.38109460100532,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498692.3894465,192.43370449915528,word_presentation,1,wise,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498693.411696,193.4556418992579,response,1,wise,1.0737899020314217,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498693.4754603,193.5199679993093,response,1,wise,1.1381198018789291,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498695.497263,195.54121870175004,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498695.5572426,195.60167380049825,word_presentation,1,original,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498696.9615808,197.00564720109105,response,1,original,1.4636052995920181,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498706.023932,206.06787180155516,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498708.6068864,208.65083369985223,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498708.6726763,208.7170208990574,word_presentation,1,smug,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498709.6282916,209.67258819937706,response,1,smug,1.0208868011832237,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498714.5737221,214.6177603006363,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498714.6064808,214.65096089988947,word_presentation,1,elegant,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498715.9395733,215.98369270190597,response,1,elegant,1.36520079895854,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498720.0799668,220.1239122003317,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498720.1556127,220.19989170134068,word_presentation,1,beautiful,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498721.8170712,221.86174039915204,response,1,beautiful,1.7370480000972748,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498723.1760507,223.22013550251722,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498723.238557,223.2828199006617,word_presentation,1,gloomy,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498724.2568483,224.30164870247245,response,1,gloomy,1.0807643979787827,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498726.4490855,226.49358820170164,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498726.5055532,226.54988880082965,word_presentation,1,romantic,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498727.444785,227.48965400084853,response,1,romantic,0.995305597782135,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498729.5929804,229.63715890049934,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498729.6548843,229.69914920255542,word_presentation,1,violent,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498731.0181913,231.06267910078168,response,1,violent,1.4247560985386372,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498740.1062517,240.15028290078044,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498742.6885216,242.73323230072856,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498742.754624,242.79896559938788,word_presentation,1,enthusiastic,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498743.6658485,243.71059900149703,response,1,enthusiastic,0.9766032993793488,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498747.2958488,247.33990890160203,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498747.3730848,247.41744780167937,word_presentation,1,brilliant,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498752.5118015,252.55623710155487,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498752.5717535,252.61629550158978,word_presentation,1,sympathetic,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498753.6660237,253.71071360260248,response,1,sympathetic,1.1536749005317688,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498756.888407,256.9325612001121,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498756.9378438,256.9821472018957,word_presentation,1,dull,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498757.850052,257.89458410069346,response,1,dull,0.961269099265337,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498760.0748184,260.11932330206037,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498760.1370196,260.18127750232816,word_presentation,1,tiresome,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498761.3375332,261.38160790130496,response,1,tiresome,1.261503603309393,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498763.398332,263.4422814026475,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498763.4539118,263.49816239997745,word_presentation,1,immature,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498765.0998495,265.14472959935665,response,1,immature,1.70166390016675,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498773.9213681,273.96532430127263,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498776.504517,276.54845920205116,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498776.5706513,276.61501340195537,word_presentation,1,energetic,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498777.50651,277.5505461022258,response,1,energetic,1.0013579986989498,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498780.7610679,280.8050369992852,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498780.8397758,280.88422540202737,word_presentation,1,sluggish,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498781.9185817,281.96275969967246,response,1,sluggish,1.1570036001503468,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498784.161035,284.204987000674,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498784.237234,284.2816064991057,word_presentation,1,toxic,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498785.236644,285.28085970133543,response,1,toxic,1.0750737003982067,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498787.9670503,288.01100439950824,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498788.0195577,288.0638273023069,word_presentation,1,outgoing,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498789.0827982,289.12758420035243,response,1,outgoing,1.1158086992800236,2
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498792.4860075,292.5300650000572,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498792.5364618,292.5807177014649,word_presentation,1,negligent,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498793.606722,293.65156370028853,response,1,negligent,1.1207432001829147,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498796.0040615,296.04811679944396,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498796.0859132,296.1302127018571,word_presentation,1,glorious,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498797.7932398,297.83743650093675,response,1,glorious,1.788543600589037,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498806.520824,306.5648509003222,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498809.1202705,309.16421150043607,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498809.185856,309.2302125990391,word_presentation,1,bland,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498810.3566232,310.4014771990478,response,1,bland,1.236387599259615,1
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498812.246828,312.2907836996019,fixation,1,,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498812.303307,312.3477438017726,word_presentation,1,sinful,,
remind-99,1,2022-11-03_13h59.48.817,task-selfref_run-01,60.142199141980065,1667498812.983483,313.02755039930344,response,1,sinful,0.7360013984143734,1
