2.5173 	WARNING 	Speech-to-text recognition module for PocketSphinx is not available (use command `pip install SpeechRecognition` to get it). Transcription will be unavailable using that service this session.
123.5683 	DATA 	Keypress: t
123.5688 	DATA 	Keypress: t
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: text = 'tidy'
123.8365 	EXP 	word: font = 'Arial'
123.8365 	EXP 	word: bold = False
123.8365 	EXP 	word: font = 'Arial'
123.8365 	EXP 	word: italic = False
123.8365 	EXP 	word: font = 'Arial'
123.8365 	EXP 	word: bold = False
123.8365 	EXP 	word: font = 'Arial'
123.8365 	EXP 	word: italic = False
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: text = 'yes'
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: height = 0.2
123.8365 	EXP 	word: text = 'no'
124.4618 	DATA 	Keypress: t
125.2539 	DATA 	Keypress: 3
125.3029 	EXP 	word: font = 'Arial'
125.3029 	EXP 	word: bold = True
125.3029 	EXP 	word: font = 'Arial'
125.3029 	EXP 	word: italic = True
125.3029 	EXP 	word: height = 0.2
125.3029 	EXP 	word: height = 0.2
125.3029 	EXP 	word: height = 0.2
125.3029 	EXP 	word: text = 'yes'
125.6618 	DATA 	Keypress: t
127.7578 	DATA 	Keypress: t
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: text = 'tortured'
128.0028 	EXP 	word: font = 'Arial'
128.0028 	EXP 	word: bold = False
128.0028 	EXP 	word: font = 'Arial'
128.0028 	EXP 	word: italic = False
128.0028 	EXP 	word: font = 'Arial'
128.0028 	EXP 	word: bold = False
128.0028 	EXP 	word: font = 'Arial'
128.0028 	EXP 	word: italic = False
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: text = 'yes'
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: height = 0.2
128.0028 	EXP 	word: text = 'no'
128.0618 	DATA 	Keypress: t
129.1609 	DATA 	Keypress: 2
129.2192 	EXP 	word: font = 'Arial'
129.2192 	EXP 	word: bold = True
129.2192 	EXP 	word: font = 'Arial'
129.2192 	EXP 	word: italic = True
129.2192 	EXP 	word: height = 0.2
129.2192 	EXP 	word: height = 0.2
129.2192 	EXP 	word: height = 0.2
129.2192 	EXP 	word: text = 'no'
129.2618 	DATA 	Keypress: t
131.3207 	DATA 	Keypress: t
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: text = 'irrational'
131.5697 	EXP 	word: font = 'Arial'
131.5697 	EXP 	word: bold = False
131.5697 	EXP 	word: font = 'Arial'
131.5697 	EXP 	word: italic = False
131.5697 	EXP 	word: font = 'Arial'
131.5697 	EXP 	word: bold = False
131.5697 	EXP 	word: font = 'Arial'
131.5697 	EXP 	word: italic = False
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: text = 'yes'
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: height = 0.2
131.5697 	EXP 	word: text = 'no'
131.6618 	DATA 	Keypress: t
132.8618 	DATA 	Keypress: t
132.9938 	DATA 	Keypress: 2
133.0555 	EXP 	word: font = 'Arial'
133.0555 	EXP 	word: bold = True
133.0555 	EXP 	word: font = 'Arial'
133.0555 	EXP 	word: italic = True
133.0555 	EXP 	word: height = 0.2
133.0555 	EXP 	word: height = 0.2
133.0555 	EXP 	word: height = 0.2
133.0555 	EXP 	word: text = 'no'
134.8478 	DATA 	Keypress: t
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: text = 'admirable'
135.1028 	EXP 	word: font = 'Arial'
135.1028 	EXP 	word: bold = False
135.1028 	EXP 	word: font = 'Arial'
135.1028 	EXP 	word: italic = False
135.1028 	EXP 	word: font = 'Arial'
135.1028 	EXP 	word: bold = False
135.1028 	EXP 	word: font = 'Arial'
135.1028 	EXP 	word: italic = False
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: text = 'yes'
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: height = 0.2
135.1028 	EXP 	word: text = 'no'
135.2618 	DATA 	Keypress: t
136.4620 	DATA 	Keypress: t
136.6277 	DATA 	Keypress: 3
136.6859 	EXP 	word: font = 'Arial'
136.6859 	EXP 	word: bold = True
136.6859 	EXP 	word: font = 'Arial'
136.6859 	EXP 	word: italic = True
136.6859 	EXP 	word: height = 0.2
136.6859 	EXP 	word: height = 0.2
136.6859 	EXP 	word: height = 0.2
136.6859 	EXP 	word: text = 'yes'
145.3717 	DATA 	Keypress: t
145.3722 	DATA 	Keypress: t
145.3725 	DATA 	Keypress: t
145.3729 	DATA 	Keypress: t
145.3732 	DATA 	Keypress: t
145.3736 	DATA 	Keypress: t
145.3740 	DATA 	Keypress: t
145.6354 	EXP 	word: height = 0.08
145.6354 	EXP 	word: height = 0.08
145.6354 	EXP 	word: height = 0.08
145.6354 	EXP 	word: text = 'Does this word describe your friend?'
145.6354 	EXP 	word: height = 0.2
145.6354 	EXP 	word: height = 0.2
145.6354 	EXP 	word: height = 0.2
145.6354 	EXP 	word: height = 0.2
145.6354 	EXP 	word: text = 'Does this word describe your friend?'
147.4366 	DATA 	Keypress: t
147.4371 	DATA 	Keypress: t
147.6687 	EXP 	word: height = 0.2
147.6687 	EXP 	word: height = 0.2
147.6687 	EXP 	word: height = 0.2
147.6687 	EXP 	word: text = 'Is your friend?'
147.6687 	EXP 	word: height = 0.08
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: text = 'guilty'
148.2190 	EXP 	word: font = 'Arial'
148.2190 	EXP 	word: bold = False
148.2190 	EXP 	word: font = 'Arial'
148.2190 	EXP 	word: italic = False
148.2190 	EXP 	word: font = 'Arial'
148.2190 	EXP 	word: bold = False
148.2190 	EXP 	word: font = 'Arial'
148.2190 	EXP 	word: italic = False
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: text = 'yes'
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: height = 0.2
148.2190 	EXP 	word: text = 'no'
148.2190 	EXP 	word: height = 0.08
148.2190 	EXP 	word: height = 0.08
148.2190 	EXP 	word: height = 0.08
148.2190 	EXP 	word: text = 'Is your friend?'
148.4618 	DATA 	Keypress: t
149.3449 	DATA 	Keypress: 2
149.3856 	EXP 	word: font = 'Arial'
149.3856 	EXP 	word: bold = True
149.3856 	EXP 	word: font = 'Arial'
149.3856 	EXP 	word: italic = True
149.3856 	EXP 	word: height = 0.2
149.3856 	EXP 	word: height = 0.2
149.3856 	EXP 	word: height = 0.2
149.3856 	EXP 	word: text = 'no'
149.6617 	DATA 	Keypress: t
154.6103 	DATA 	Keypress: t
154.6109 	DATA 	Keypress: t
154.6113 	DATA 	Keypress: t
154.6116 	DATA 	Keypress: t
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: text = 'charming'
154.8683 	EXP 	word: font = 'Arial'
154.8683 	EXP 	word: bold = False
154.8683 	EXP 	word: font = 'Arial'
154.8683 	EXP 	word: italic = False
154.8683 	EXP 	word: font = 'Arial'
154.8683 	EXP 	word: bold = False
154.8683 	EXP 	word: font = 'Arial'
154.8683 	EXP 	word: italic = False
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: text = 'yes'
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: height = 0.2
154.8683 	EXP 	word: text = 'no'
155.6617 	DATA 	Keypress: t
156.2259 	DATA 	Keypress: 3
156.2850 	EXP 	word: font = 'Arial'
156.2850 	EXP 	word: bold = True
156.2850 	EXP 	word: font = 'Arial'
156.2850 	EXP 	word: italic = True
156.2850 	EXP 	word: height = 0.2
156.2850 	EXP 	word: height = 0.2
156.2850 	EXP 	word: height = 0.2
156.2850 	EXP 	word: text = 'yes'
156.8618 	DATA 	Keypress: t
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: text = 'bland'
158.0032 	EXP 	word: font = 'Arial'
158.0032 	EXP 	word: bold = False
158.0032 	EXP 	word: font = 'Arial'
158.0032 	EXP 	word: italic = False
158.0032 	EXP 	word: font = 'Arial'
158.0032 	EXP 	word: bold = False
158.0032 	EXP 	word: font = 'Arial'
158.0032 	EXP 	word: italic = False
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: text = 'yes'
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: height = 0.2
158.0032 	EXP 	word: text = 'no'
158.0617 	DATA 	Keypress: t
159.2618 	DATA 	Keypress: t
161.5834 	DATA 	Keypress: t
161.6617 	DATA 	Keypress: t
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: text = 'rude'
161.8187 	EXP 	word: font = 'Arial'
161.8187 	EXP 	word: bold = False
161.8187 	EXP 	word: font = 'Arial'
161.8187 	EXP 	word: italic = False
161.8187 	EXP 	word: font = 'Arial'
161.8187 	EXP 	word: bold = False
161.8187 	EXP 	word: font = 'Arial'
161.8187 	EXP 	word: italic = False
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: text = 'yes'
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: height = 0.2
161.8187 	EXP 	word: text = 'no'
162.7047 	DATA 	Keypress: 2
162.7514 	EXP 	word: font = 'Arial'
162.7514 	EXP 	word: bold = True
162.7514 	EXP 	word: font = 'Arial'
162.7514 	EXP 	word: italic = True
162.7514 	EXP 	word: height = 0.2
162.7514 	EXP 	word: height = 0.2
162.7514 	EXP 	word: height = 0.2
162.7514 	EXP 	word: text = 'no'
162.8618 	DATA 	Keypress: t
164.0618 	DATA 	Keypress: t
165.2617 	DATA 	Keypress: t
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: text = 'modest'
165.4537 	EXP 	word: font = 'Arial'
165.4537 	EXP 	word: bold = False
165.4537 	EXP 	word: font = 'Arial'
165.4537 	EXP 	word: italic = False
165.4537 	EXP 	word: font = 'Arial'
165.4537 	EXP 	word: bold = False
165.4537 	EXP 	word: font = 'Arial'
165.4537 	EXP 	word: italic = False
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: text = 'yes'
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: height = 0.2
165.4537 	EXP 	word: text = 'no'
166.4617 	DATA 	Keypress: t
166.6505 	DATA 	Keypress: 3
166.7020 	EXP 	word: font = 'Arial'
166.7020 	EXP 	word: bold = True
166.7020 	EXP 	word: font = 'Arial'
166.7020 	EXP 	word: italic = True
166.7020 	EXP 	word: height = 0.2
166.7020 	EXP 	word: height = 0.2
166.7020 	EXP 	word: height = 0.2
166.7020 	EXP 	word: text = 'yes'
167.6617 	DATA 	Keypress: t
168.8618 	DATA 	Keypress: t
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: text = 'consistent'
169.0346 	EXP 	word: font = 'Arial'
169.0346 	EXP 	word: bold = False
169.0346 	EXP 	word: font = 'Arial'
169.0346 	EXP 	word: italic = False
169.0346 	EXP 	word: font = 'Arial'
169.0346 	EXP 	word: bold = False
169.0346 	EXP 	word: font = 'Arial'
169.0346 	EXP 	word: italic = False
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: text = 'yes'
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: height = 0.2
169.0346 	EXP 	word: text = 'no'
170.0618 	DATA 	Keypress: t
170.9738 	DATA 	Keypress: 3
171.0376 	EXP 	word: font = 'Arial'
171.0376 	EXP 	word: bold = True
171.0376 	EXP 	word: font = 'Arial'
171.0376 	EXP 	word: italic = True
171.0376 	EXP 	word: height = 0.2
171.0376 	EXP 	word: height = 0.2
171.0376 	EXP 	word: height = 0.2
171.0376 	EXP 	word: text = 'yes'
171.2617 	DATA 	Keypress: t
179.2861 	DATA 	Keypress: t
179.2866 	DATA 	Keypress: t
179.2870 	DATA 	Keypress: t
179.2873 	DATA 	Keypress: t
179.2877 	DATA 	Keypress: t
179.2880 	DATA 	Keypress: t
179.5706 	EXP 	word: height = 0.08
179.5706 	EXP 	word: height = 0.08
179.5706 	EXP 	word: height = 0.08
179.5706 	EXP 	word: text = 'Does this word describe you?'
179.5706 	EXP 	word: height = 0.2
179.5706 	EXP 	word: height = 0.2
179.5706 	EXP 	word: height = 0.2
179.5706 	EXP 	word: height = 0.2
179.5706 	EXP 	word: text = 'Does this word describe you?'
181.3717 	DATA 	Keypress: t
181.3722 	DATA 	Keypress: t
181.6176 	EXP 	word: height = 0.2
181.6176 	EXP 	word: height = 0.2
181.6176 	EXP 	word: height = 0.2
181.6176 	EXP 	word: text = 'Are you?'
181.6176 	EXP 	word: height = 0.08
182.0617 	DATA 	Keypress: t
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: text = 'controlling'
182.1507 	EXP 	word: font = 'Arial'
182.1507 	EXP 	word: bold = False
182.1507 	EXP 	word: font = 'Arial'
182.1507 	EXP 	word: italic = False
182.1507 	EXP 	word: font = 'Arial'
182.1507 	EXP 	word: bold = False
182.1507 	EXP 	word: font = 'Arial'
182.1507 	EXP 	word: italic = False
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: text = 'yes'
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: height = 0.2
182.1507 	EXP 	word: text = 'no'
182.1507 	EXP 	word: height = 0.08
182.1507 	EXP 	word: height = 0.08
182.1507 	EXP 	word: height = 0.08
182.1507 	EXP 	word: text = 'Are you?'
183.2617 	DATA 	Keypress: t
184.0017 	DATA 	Keypress: 3
184.0516 	EXP 	word: font = 'Arial'
184.0516 	EXP 	word: bold = True
184.0516 	EXP 	word: font = 'Arial'
184.0516 	EXP 	word: italic = True
184.0516 	EXP 	word: height = 0.2
184.0516 	EXP 	word: height = 0.2
184.0516 	EXP 	word: height = 0.2
184.0516 	EXP 	word: text = 'yes'
184.4617 	DATA 	Keypress: t
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: text = 'pretty'
185.3350 	EXP 	word: font = 'Arial'
185.3350 	EXP 	word: bold = False
185.3350 	EXP 	word: font = 'Arial'
185.3350 	EXP 	word: italic = False
185.3350 	EXP 	word: font = 'Arial'
185.3350 	EXP 	word: bold = False
185.3350 	EXP 	word: font = 'Arial'
185.3350 	EXP 	word: italic = False
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: text = 'yes'
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: height = 0.2
185.3350 	EXP 	word: text = 'no'
185.6618 	DATA 	Keypress: t
186.8618 	DATA 	Keypress: t
188.9720 	DATA 	Keypress: t
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: text = 'youthful'
189.2340 	EXP 	word: font = 'Arial'
189.2340 	EXP 	word: bold = False
189.2340 	EXP 	word: font = 'Arial'
189.2340 	EXP 	word: italic = False
189.2340 	EXP 	word: font = 'Arial'
189.2340 	EXP 	word: bold = False
189.2340 	EXP 	word: font = 'Arial'
189.2340 	EXP 	word: italic = False
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: text = 'yes'
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: height = 0.2
189.2340 	EXP 	word: text = 'no'
189.2618 	DATA 	Keypress: t
190.4617 	DATA 	Keypress: t
191.0066 	DATA 	Keypress: 3
191.0676 	EXP 	word: font = 'Arial'
191.0676 	EXP 	word: bold = True
191.0676 	EXP 	word: font = 'Arial'
191.0676 	EXP 	word: italic = True
191.0676 	EXP 	word: height = 0.2
191.0676 	EXP 	word: height = 0.2
191.0676 	EXP 	word: height = 0.2
191.0676 	EXP 	word: text = 'yes'
191.6617 	DATA 	Keypress: t
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: text = 'outstanding'
192.4669 	EXP 	word: font = 'Arial'
192.4669 	EXP 	word: bold = False
192.4669 	EXP 	word: font = 'Arial'
192.4669 	EXP 	word: italic = False
192.4669 	EXP 	word: font = 'Arial'
192.4669 	EXP 	word: bold = False
192.4669 	EXP 	word: font = 'Arial'
192.4669 	EXP 	word: italic = False
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: text = 'yes'
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: height = 0.2
192.4669 	EXP 	word: text = 'no'
192.8617 	DATA 	Keypress: t
194.0617 	DATA 	Keypress: t
196.8888 	DATA 	Keypress: t
196.8893 	DATA 	Keypress: t
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: text = 'discouraged'
197.1337 	EXP 	word: font = 'Arial'
197.1337 	EXP 	word: bold = False
197.1337 	EXP 	word: font = 'Arial'
197.1337 	EXP 	word: italic = False
197.1337 	EXP 	word: font = 'Arial'
197.1337 	EXP 	word: bold = False
197.1337 	EXP 	word: font = 'Arial'
197.1337 	EXP 	word: italic = False
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: text = 'yes'
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: height = 0.2
197.1337 	EXP 	word: text = 'no'
197.6616 	DATA 	Keypress: t
198.8617 	DATA 	Keypress: t
200.5917 	DATA 	Keypress: 3
200.5923 	DATA 	Keypress: t
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: text = 'volatile'
200.8528 	EXP 	word: font = 'Arial'
200.8528 	EXP 	word: bold = False
200.8528 	EXP 	word: font = 'Arial'
200.8528 	EXP 	word: italic = False
200.8528 	EXP 	word: font = 'Arial'
200.8528 	EXP 	word: bold = False
200.8528 	EXP 	word: font = 'Arial'
200.8528 	EXP 	word: italic = False
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: text = 'yes'
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: height = 0.2
200.8528 	EXP 	word: text = 'no'
201.2617 	DATA 	Keypress: t
202.4617 	DATA 	Keypress: t
211.1020 	DATA 	Keypress: t
211.1026 	DATA 	Keypress: t
211.1030 	DATA 	Keypress: t
211.1033 	DATA 	Keypress: t
211.1037 	DATA 	Keypress: t
211.1040 	DATA 	Keypress: t
211.1044 	DATA 	Keypress: t
211.3669 	EXP 	word: height = 0.08
211.3669 	EXP 	word: height = 0.08
211.3669 	EXP 	word: height = 0.08
211.3669 	EXP 	word: text = 'Does this word describe your friend?'
211.3669 	EXP 	word: height = 0.2
211.3669 	EXP 	word: height = 0.2
211.3669 	EXP 	word: height = 0.2
211.3669 	EXP 	word: height = 0.2
211.3669 	EXP 	word: text = 'Does this word describe your friend?'
213.1678 	DATA 	Keypress: t
213.2616 	DATA 	Keypress: t
213.4001 	EXP 	word: height = 0.2
213.4001 	EXP 	word: height = 0.2
213.4001 	EXP 	word: height = 0.2
213.4001 	EXP 	word: text = 'Is your friend?'
213.4001 	EXP 	word: height = 0.08
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: text = 'ignorant'
213.9335 	EXP 	word: font = 'Arial'
213.9335 	EXP 	word: bold = False
213.9335 	EXP 	word: font = 'Arial'
213.9335 	EXP 	word: italic = False
213.9335 	EXP 	word: font = 'Arial'
213.9335 	EXP 	word: bold = False
213.9335 	EXP 	word: font = 'Arial'
213.9335 	EXP 	word: italic = False
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: text = 'yes'
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: height = 0.2
213.9335 	EXP 	word: text = 'no'
213.9335 	EXP 	word: height = 0.08
213.9335 	EXP 	word: height = 0.08
213.9335 	EXP 	word: height = 0.08
213.9335 	EXP 	word: text = 'Is your friend?'
214.4616 	DATA 	Keypress: t
215.6617 	DATA 	Keypress: t
215.7638 	DATA 	Keypress: 2
215.8171 	EXP 	word: font = 'Arial'
215.8171 	EXP 	word: bold = True
215.8171 	EXP 	word: font = 'Arial'
215.8171 	EXP 	word: italic = True
215.8171 	EXP 	word: height = 0.2
215.8171 	EXP 	word: height = 0.2
215.8171 	EXP 	word: height = 0.2
215.8171 	EXP 	word: text = 'no'
218.8512 	DATA 	Keypress: t
218.8518 	DATA 	Keypress: t
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: text = 'wasteful'
219.1006 	EXP 	word: font = 'Arial'
219.1006 	EXP 	word: bold = False
219.1006 	EXP 	word: font = 'Arial'
219.1006 	EXP 	word: italic = False
219.1006 	EXP 	word: font = 'Arial'
219.1006 	EXP 	word: bold = False
219.1006 	EXP 	word: font = 'Arial'
219.1006 	EXP 	word: italic = False
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: text = 'yes'
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: height = 0.2
219.1006 	EXP 	word: text = 'no'
219.2617 	DATA 	Keypress: t
220.3456 	DATA 	Keypress: 2
220.3827 	EXP 	word: font = 'Arial'
220.3827 	EXP 	word: bold = True
220.3827 	EXP 	word: font = 'Arial'
220.3827 	EXP 	word: italic = True
220.3827 	EXP 	word: height = 0.2
220.3827 	EXP 	word: height = 0.2
220.3827 	EXP 	word: height = 0.2
220.3827 	EXP 	word: text = 'no'
220.4615 	DATA 	Keypress: t
225.0081 	DATA 	Keypress: t
225.0085 	DATA 	Keypress: t
225.0089 	DATA 	Keypress: t
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: text = 'useless'
225.2661 	EXP 	word: font = 'Arial'
225.2661 	EXP 	word: bold = False
225.2661 	EXP 	word: font = 'Arial'
225.2661 	EXP 	word: italic = False
225.2661 	EXP 	word: font = 'Arial'
225.2661 	EXP 	word: bold = False
225.2661 	EXP 	word: font = 'Arial'
225.2661 	EXP 	word: italic = False
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: text = 'yes'
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: height = 0.2
225.2661 	EXP 	word: text = 'no'
225.2672 	DATA 	Keypress: t
226.2546 	DATA 	Keypress: 2
226.2990 	EXP 	word: font = 'Arial'
226.2990 	EXP 	word: bold = True
226.2990 	EXP 	word: font = 'Arial'
226.2990 	EXP 	word: italic = True
226.2990 	EXP 	word: height = 0.2
226.2990 	EXP 	word: height = 0.2
226.2990 	EXP 	word: height = 0.2
226.2990 	EXP 	word: text = 'no'
226.4616 	DATA 	Keypress: t
227.6615 	DATA 	Keypress: t
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: text = 'understanding'
228.3162 	EXP 	word: font = 'Arial'
228.3162 	EXP 	word: bold = False
228.3162 	EXP 	word: font = 'Arial'
228.3162 	EXP 	word: italic = False
228.3162 	EXP 	word: font = 'Arial'
228.3162 	EXP 	word: bold = False
228.3162 	EXP 	word: font = 'Arial'
228.3162 	EXP 	word: italic = False
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: text = 'yes'
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: height = 0.2
228.3162 	EXP 	word: text = 'no'
228.8616 	DATA 	Keypress: t
229.6486 	DATA 	Keypress: 3
229.6994 	EXP 	word: font = 'Arial'
229.6994 	EXP 	word: bold = True
229.6994 	EXP 	word: font = 'Arial'
229.6994 	EXP 	word: italic = True
229.6994 	EXP 	word: height = 0.2
229.6994 	EXP 	word: height = 0.2
229.6994 	EXP 	word: height = 0.2
229.6994 	EXP 	word: text = 'yes'
230.0616 	DATA 	Keypress: t
231.4475 	DATA 	Keypress: t
231.6996 	EXP 	word: height = 0.2
231.6996 	EXP 	word: height = 0.2
231.6996 	EXP 	word: height = 0.2
231.6996 	EXP 	word: text = 'prompt'
231.6996 	EXP 	word: font = 'Arial'
231.6996 	EXP 	word: bold = False
231.6996 	EXP 	word: font = 'Arial'
231.6996 	EXP 	word: italic = False
231.6996 	EXP 	word: font = 'Arial'
231.6996 	EXP 	word: bold = False
231.6996 	EXP 	word: font = 'Arial'
231.6996 	EXP 	word: italic = False
231.6996 	EXP 	word: height = 0.2
231.6996 	EXP 	word: height = 0.2
231.6996 	EXP 	word: height = 0.2
231.6996 	EXP 	word: text = 'yes'
231.6996 	EXP 	word: height = 0.2
