participant,session,date,exp_name,frame_rate,absolute_time,trigger_time,trial_type,trial_num,word,response_time,reponse_key,condition,word_valence
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509347.0344782,145.39808209997136,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509347.0722282,145.43582019989844,word_presentation,1,energetic,,,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509347.7284043,146.0920035999734,response,1,energetic,0.6933702999958768,3,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509350.9111772,149.2744133999804,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509350.9563253,149.31995429995004,word_presentation,1,mature,,,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509351.7595088,150.12288889999036,response,1,mature,0.8479283999186009,3,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509354.1264443,152.49053259997163,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509354.173394,152.53687119996175,word_presentation,1,cooperative,,,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509355.0065877,153.37002689996734,response,1,cooperative,0.8789441999979317,3,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509358.794347,157.1575735999504,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509358.8372636,157.20066819991916,word_presentation,1,boastful,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509359.6985087,158.06200749997515,response,1,boastful,0.9038926000939682,2,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509362.4805136,160.84379329998046,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509362.52305,160.8866457999684,word_presentation,1,dreadful,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509363.2212098,161.5850093999179,response,1,dreadful,0.7406613000202924,2,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509372.9728656,171.33608359994832,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509375.5235023,173.88673859997652,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509375.5735564,173.9371653998969,word_presentation,1,mean,,,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509376.4887846,174.85197629989125,response,1,mean,0.9646773999556899,2,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509380.6743855,179.03762869990896,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509380.7035732,179.06690689991228,word_presentation,1,nasty,,,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509381.4619122,179.82602209993638,response,1,nasty,0.7878124000271782,2,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509386.8132257,185.17645719996653,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509386.8541937,185.21781139995437,word_presentation,1,grumpy,,,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509387.5983825,185.961930999998,response,1,grumpy,0.7849488999927416,2,self,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509389.834878,188.19820179999806,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509389.872119,188.2357531999005,word_presentation,1,mighty,,,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509391.048613,189.4120034999214,response,1,mighty,1.2132645000237972,2,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509393.2203178,191.5835281999316,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509393.2551599,191.6185366999125,word_presentation,1,smart,,,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509394.2013748,192.5649492999073,response,1,smart,0.9808958999346942,3,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509396.3624792,194.7257200999884,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509396.4028513,194.76638629997615,word_presentation,1,loyal,,,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509397.4344795,195.79803619999439,response,1,loyal,1.0717006999766454,3,self,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509406.853535,205.2172930999659,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509409.40443,207.7676714999834,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509409.4559135,207.8199419999728,word_presentation,1,incompetent,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509410.443433,208.80732189991977,response,1,incompetent,1.0391256000148132,2,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509415.3544998,213.71863359992858,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509415.3877778,213.75108799990267,word_presentation,1,daring,,,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509416.2869995,214.65099679993,response,1,daring,0.9317911999532953,3,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509420.8455698,219.20880899997428,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509420.9047844,219.26839989994187,word_presentation,1,expressive,,,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509421.900011,220.26412249996793,response,1,expressive,1.054757000063546,3,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509423.9072638,222.2704905999126,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509423.9544475,222.31804389995523,word_presentation,1,unreasonable,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509424.7641733,223.12799789989367,response,1,unreasonable,0.8569631000282243,2,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509427.1649477,225.52825789991766,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509427.2026002,225.56600089999847,word_presentation,1,dependable,,,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509428.0678003,226.43193209997844,response,1,dependable,0.9031114000827074,3,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509430.293371,228.65661339997314,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509430.3547122,228.71832039998844,word_presentation,1,lazy,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509431.015551,229.37892319995444,response,1,lazy,0.7217361000366509,2,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509440.7870271,239.15026219992433,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509443.3202488,241.68349419999868,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509443.3712645,241.73488939995877,word_presentation,1,adaptable,,,semantic,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509444.1744597,242.53792739997152,response,1,adaptable,0.8538955000694841,3,semantic,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509447.9118183,246.2750627999194,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509447.9539368,246.31759909994435,word_presentation,1,calm,,,semantic,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509448.9091556,247.27286249992903,response,1,calm,0.9972579999594018,3,semantic,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509453.0930035,251.45631309994496,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509453.1378245,251.50148879992776,word_presentation,1,clever,,,semantic,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509453.9800363,252.34396339999512,response,1,clever,0.8870868999511003,3,semantic,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509457.434435,255.7981315999059,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509457.4874496,255.85073159995954,word_presentation,1,troublesome,,,semantic,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509458.3006558,256.6640404999489,response,1,troublesome,0.865351999993436,2,semantic,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509460.607181,258.9704805999063,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509460.635521,258.9989140999969,word_presentation,1,mediocre,,,semantic,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509461.4327228,259.79682389996015,response,1,mediocre,0.8257905000355095,2,semantic,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509463.9143155,262.2776130998973,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509463.9700432,262.3336715999758,word_presentation,1,lonely,,,semantic,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509464.7945135,263.1580395998899,response,1,lonely,0.8798689999384806,2,semantic,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509474.420966,272.7841864998918,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509476.9699085,275.3331323999446,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509477.020729,275.3842740999535,word_presentation,1,polite,,,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509478.3640702,276.72797729994636,response,1,polite,1.3942986000329256,3,other,positive
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509481.2094185,279.5727229999611,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509481.2697544,279.6334123999113,word_presentation,1,thoughtless,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509481.9979608,280.3620012999745,response,1,thoughtless,0.7887294000247493,2,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509484.5913236,282.9551478999201,fixation,1,,,,,
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509484.6349607,282.99838409991935,word_presentation,1,depressed,,,other,negative
1094,1,2023-02-27_09h41.59.554,task-selfref_run-01,59.88902565497579,1677509485.3071408,283.671093699988,response,1,depressed,0.7154536999296397,2,other,negative
