volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
44,25,63.65562229999341,64.85563250001287,0.14166,0.082666,feedback,3,0,False,0.09630503885480855,0.44366666666666676,-0.3333333333333333
45,25,64.86759860001621,66.06760230001528,0.193147,0.144156,feedback,3,0,False,0.10632594220863345,0.44366666666666676,-0.3333333333333333
46,25,66.12137000000803,67.32137350000558,0.182673,0.181963,feedback,3,0,False,0.11515720071876095,0.44366666666666676,-0.3333333333333333
47,25,67.34477280001738,68.54477719999268,0.149963,0.112876,feedback,3,0,False,0.11527780351533728,0.44366666666666676,-0.3333333333333333
48,25,68.59328339999774,69.793288700009,0.15275,0.063913,feedback,3,0,False,0.12234890944848373,0.44366666666666676,-0.3333333333333333
49,25,69.80087470001308,71.00087969999295,0.135908,0.062303,feedback,3,0,False,0.13774699889866965,0.44366666666666676,-0.3333333333333333
50,25,71.04004449999775,72.24004940000596,0.109637,0.083774,feedback,3,0,False,0.15076008918155312,0.44366666666666676,-0.3333333333333333
51,25,72.26463710001553,73.46464050001232,0.096955,0.086021,feedback,3,0,False,0.15515325837570795,0.44366666666666676,-0.3333333333333333
52,25,73.49369160001515,74.69369550001575,0.116744,0.064955,feedback,3,0,False,0.15708634891511458,0.44366666666666676,-0.3333333333333333
53,25,74.73037209999165,75.93037540001679,0.134143,0.079624,feedback,3,0,False,0.16642198294954974,0.44366666666666676,-0.3333333333333333
54,25,75.9678719000076,77.16788320000633,0.10804,0.123594,feedback,3,0,False,0.17606073940811337,0.44366666666666676,-0.3333333333333333
55,25,77.19085559999803,78.39085919999634,0.098238,0.165545,feedback,3,0,False,0.17341868884762657,0.44366666666666676,-0.3333333333333333
56,25,78.39681410000776,79.59682560000802,0.06167,0.141591,feedback,3,0,False,0.16198571359529787,0.44366666666666676,-0.3333333333333333
57,25,79.67095560001326,80.87095940001309,0.081448,0.129812,feedback,3,0,False,0.14730187072166245,0.44366666666666676,-0.3333333333333333
58,25,80.90131869999459,82.10132330000052,0.076601,0.123294,feedback,3,0,False,0.13908661205460454,0.44366666666666676,-0.3333333333333333
59,25,82.10265590000199,83.30266760000377,0.06394,0.096161,feedback,3,0,False,0.13147892594121013,0.44366666666666676,-0.3333333333333333
60,25,83.35570670000743,84.55571020000498,0.090864,0.003585,feedback,3,0,False,0.12600576719686954,0.44366666666666676,-0.3333333333333333
61,25,84.57013910001842,85.77014260001597,0.139261,0.091476,feedback,3,0,False,0.14052868732201843,0.44366666666666676,-0.3333333333333333
62,25,85.79224310000427,86.99225480000605,0.087991,0.168043,feedback,3,0,False,0.1489768976225089,0.44366666666666676,-0.3333333333333333
63,25,87.03686069999821,88.23687080001692,0.136928,0.154601,feedback,3,0,False,0.135101509477184,0.44366666666666676,-0.3333333333333333
64,25,88.28456630001892,89.48457790001994,0.136639,0.214382,feedback,3,0,False,0.13197698879829772,0.44366666666666676,-0.3333333333333333
65,25,89.50365440000314,90.70366580000264,0.141542,0.191912,feedback,3,0,False,0.1185018189014554,0.44366666666666676,-0.3333333333333333
66,25,90.72250080000958,91.92250420000637,0.12943,0.148216,feedback,3,0,False,0.10959659021388202,0.44366666666666676,-0.3333333333333333
67,25,91.98008599999594,93.18008949999349,0.116451,0.153799,feedback,3,0,False,0.10634041870413732,0.44366666666666676,-0.3333333333333333
68,25,93.2029734000098,94.40297670000582,0.078587,0.196709,feedback,3,0,False,0.09986690153465241,0.44366666666666676,-0.3333333333333333
69,25,94.41407080000499,95.61407490000711,0.043495,0.17881,feedback,3,0,False,0.08062129514640515,0.44366666666666676,-0.3333333333333333
70,25,95.66058460000204,96.86059420001693,0.076169,0.1403,feedback,3,0,False,0.05716718847967986,0.44366666666666676,-0.3333333333333333
71,25,96.91037940001115,98.11038310001022,0.059756,0.080618,feedback,3,0,False,0.046051382289355555,0.44366666666666676,-0.3333333333333333
72,25,98.16922400001204,99.3692355000123,0.079053,0.085752,feedback,3,0,False,0.042435378348320174,0.44366666666666676,-0.3333333333333333
73,25,99.37541670000064,100.57542009999743,0.156678,0.170545,feedback,3,0,False,0.04127424277162599,0.44366666666666676,-0.3333333333333333
74,25,100.61273090000032,101.81273470000015,0.141296,0.115024,feedback,3,0,False,0.038918751250327364,0.44366666666666676,-0.3333333333333333
75,25,101.84491859999252,103.04492239999236,0.144947,0.101939,feedback,3,0,False,0.04347246880084448,0.44366666666666676,-0.3333333333333333
76,25,103.03805669999565,104.23806009999244,0.1385,0.121448,feedback,3,0,False,0.050628849473656805,0.44366666666666676,-0.3333333333333333
77,25,104.30478900001617,105.50480070001795,0.09615,0.195394,feedback,3,0,False,0.05352535494861061,0.44366666666666676,-0.3333333333333333
78,25,105.55039760001819,106.7504092000192,0.07205,0.101594,feedback,3,0,False,0.03666746207057178,0.44366666666666676,-0.3333333333333333
79,25,106.78779269999359,107.98779600001872,0.039094,0.114331,feedback,3,0,False,0.031751443874013824,0.44366666666666676,-0.3333333333333333
80,25,107.99659329999122,109.19660340000992,0.000845,0.182004,feedback,3,0,False,0.018971454288094193,0.44366666666666676,-0.3333333333333333
81,25,109.24025530001381,110.44026690001483,-0.041974,0.12374,feedback,3,0,False,-0.013684787887738248,0.44366666666666676,-0.3333333333333333
82,25,110.50409860000946,111.704110400012,0.015225,0.136893,feedback,3,0,False,-0.042407943725374146,0.44366666666666676,-0.3333333333333333
83,25,111.73164539999561,112.93165669999435,0.025438,0.186671,feedback,3,0,False,-0.06307484661809538,0.44366666666666676,-0.3333333333333333
84,25,112.9313030000194,114.13131040001754,0.017363,0.188905,feedback,3,0,False,-0.08934452419548403,0.44366666666666676,-0.3333333333333333
85,25,114.18932330000098,115.38933500000276,-0.030522,0.126628,feedback,3,0,False,-0.12086184472737442,0.44366666666666676,-0.3333333333333333
86,25,115.40862130001187,116.60862980001839,-0.0568,0.125205,feedback,3,0,False,-0.14810060512109213,0.44366666666666676,-0.3333333333333333
87,25,116.62009939999552,117.82010960001499,-0.02072,0.115424,feedback,3,0,False,-0.17901653750257057,0.44366666666666676,-0.3333333333333333
88,25,117.87094100000104,119.07095229999977,-0.027617,0.093894,feedback,3,0,False,-0.20261433448024907,0.44366666666666676,-0.3333333333333333
89,25,119.06638629999361,120.2663897000195,-0.041406,0.083652,feedback,3,0,False,-0.22283333959404422,0.44366666666666676,-0.3333333333333333
90,25,120.32856850000098,121.52857199999853,0.090539,0.120556,feedback,3,0,False,-0.2449431289371168,0.44366666666666676,-0.3333333333333333
91,25,121.53468860001885,122.73469190001488,0.096294,0.084519,feedback,3,0,False,-0.2499378526781827,0.44366666666666676,-0.3333333333333333
92,25,122.79006820000359,123.99007160000038,0.186733,0.143533,feedback,3,0,False,-0.24789689560763856,0.44366666666666676,-0.3333333333333333
93,25,124.00952419999521,125.20952749999124,0.154489,0.122167,feedback,3,0,False,-0.2402592962567709,0.44366666666666676,-0.3333333333333333
94,25,125.24502370000118,126.44502699999721,0.039398,0.183988,feedback,3,0,False,-0.23476898133995996,0.44366666666666676,-0.3333333333333333
95,25,126.45459860001574,127.65460190001177,-0.055065,0.148306,feedback,3,0,False,-0.2593294860680602,0.44366666666666676,-0.3333333333333333
96,25,127.73882359999698,128.93882699999375,-0.135824,0.098253,feedback,3,0,False,-0.29669473186145945,0.44366666666666676,-0.3333333333333333
97,25,128.9468134000199,130.1468167000159,-0.156193,-0.007729,feedback,3,1,False,0.0,0.44366666666666676,-0.3666666666666667
98,25,130.1819488000183,131.3819521000143,-0.120142,0.020453,feedback,3,1,False,-0.02624788310247993,0.44366666666666676,-0.3666666666666667
99,25,131.42876239999896,132.628771100007,-0.095568,0.079414,feedback,3,1,False,-0.05159194201598213,0.44366666666666676,-0.3666666666666667
100,25,132.65043810001225,133.85044140000826,-0.069392,0.027652,feedback,3,1,False,-0.0831347004128133,0.44366666666666676,-0.3666666666666667
101,25,133.96432769999956,135.16433099999557,-0.090225,0.00275,feedback,3,1,False,-0.10130095510412575,0.44366666666666676,-0.3666666666666667
102,25,135.18198870000197,136.38199700000695,-0.019304,0.047073,feedback,3,1,False,-0.11741628280126797,0.44366666666666676,-0.3666666666666667
103,25,136.44147769999108,137.6414810000162,0.007564,0.05467,feedback,3,1,False,-0.12938159165650126,0.44366666666666676,-0.3666666666666667
104,25,137.64329959999304,138.84330290001816,-0.009872,0.034829,feedback,3,1,False,-0.13770975728200924,0.44366666666666676,-0.3666666666666667
105,25,138.85131860000547,140.05132190000148,-0.039341,-0.057971,feedback,3,1,False,-0.14530280743659033,0.44366666666666676,-0.3666666666666667
106,25,140.12574610000593,141.32574940000194,-0.052184,-0.053661,feedback,3,1,False,-0.1420736753580987,0.44366666666666676,-0.3666666666666667
107,25,141.35810810001567,142.55811140001168,-0.123523,-0.080708,feedback,3,1,False,-0.14180230693272394,0.44366666666666676,-0.3666666666666667
108,25,142.57550579999224,143.77550910001736,-0.136277,-0.122151,feedback,3,1,False,-0.14922341750387946,0.44366666666666676,-0.3666666666666667
109,25,143.8251150000142,145.0251183000102,-0.170681,-0.110852,feedback,3,1,False,-0.15181877997973656,0.44366666666666676,-0.3666666666666667
110,25,145.03935959999217,146.23936290001728,-0.081746,-0.045334,feedback,3,1,False,-0.1623963246918435,0.44366666666666676,-0.3666666666666667
111,25,146.2658400000073,147.4658433000033,-0.070306,0.004336,feedback,3,1,False,-0.16870760527381,0.44366666666666676,-0.3666666666666667
112,25,147.49744589999318,148.6974492000183,-0.129277,-0.075199,feedback,3,1,False,-0.18268029377252176,0.44366666666666676,-0.3666666666666667
113,25,148.75778810001793,149.95779140001395,-0.124389,-0.135627,feedback,3,1,False,-0.19261601598471265,0.44366666666666676,-0.3666666666666667
114,25,149.94754470000044,151.14754799999645,-0.036582,-0.15634,feedback,3,1,False,-0.19074605211749981,0.44366666666666676,-0.3666666666666667
