volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,pda_outlier,ball_y_position,top_circle_y_position,bottom_circle_y_position
109,25,132.52611750003416,133.7261215000646,0.187467,-0.198138,feedback,16,0,False,0.07302082968933617,0.7859825636666672,-0.33333333333333326
110,25,133.73689100006595,134.93689490009564,0.111251,-0.327304,feedback,16,0,False,0.13872912270029927,0.7859825636666672,-0.33333333333333326
111,25,134.9297191000078,136.12972780007402,0.180028,-0.219477,feedback,16,0,False,0.2119351353662325,0.7859825636666672,-0.33333333333333326
112,25,136.13460069999564,137.33460430002305,0.397671,0.14686,feedback,16,0,False,0.28001203167033856,0.7859825636666672,-0.33333333333333326
113,25,137.3538784000557,138.55388220008462,0.549811,0.42126,feedback,16,0,False,0.32275100724994066,0.7859825636666672,-0.33333333333333326
114,25,138.52901430008933,139.72901810000184,0.419135,0.265822,feedback,16,0,False,0.34376239637199435,0.7859825636666672,-0.33333333333333326
115,25,139.7456516000675,140.94565530009567,0.29652,-0.107873,feedback,16,0,False,0.3688210820334763,0.7859825636666672,-0.33333333333333326
116,25,140.94432800007053,142.1443318999838,0.180378,-0.139109,feedback,16,0,False,0.4377309087618194,0.7859825636666672,-0.33333333333333326
117,25,142.13205890008248,143.33206249999347,0.110654,0.041366,feedback,16,0,False,0.49328354129128504,0.7859825636666672,-0.33333333333333326
118,25,143.33896120009013,144.53896439999806,-0.085101,-0.222568,feedback,16,0,False,0.5048494753374063,0.7859825636666672,-0.33333333333333326
119,25,144.48335130000487,145.6833551000338,-0.03065,-0.181553,feedback,16,0,False,0.526840108562089,0.7859825636666672,-0.33333333333333326
