volume,scale_factor,time,time_plus_1.2,cen,dmn,stage,cen_cumulative_hits,dmn_cumulative_hits,ball_y_position,top_circle_y_position,bottom_circle_y_position
91,25,110.74010739999358,111.94012099998072,0.174554,-0.177787,feedback,10,3,0.40311372734294315,0.864580820033334,-0.44366666666666676
92,25,111.91273769992404,113.1127513000276,0.088802,-0.143427,feedback,10,3,0.6135443158204438,0.864580820033334,-0.44366666666666676
93,25,113.14684760000091,114.34685789996293,0.075918,-0.070497,feedback,10,3,0.8151365049359452,0.864580820033334,-0.44366666666666676
94,25,114.35872529994231,115.55873550001998,0.11912,0.011799,feedback,11,3,0.0,0.9510389020366675,-0.44366666666666676
95,25,115.56318309996277,116.76319329992403,0.22397,-0.042572,feedback,11,3,0.054034352687555076,0.9510389020366675,-0.44366666666666676
96,25,116.76461109996308,117.96462469995022,0.328056,-0.085625,feedback,11,3,0.148436758892898,0.9510389020366675,-0.44366666666666676
97,25,117.99048309994396,119.19049340002239,0.28285,-0.042168,feedback,11,3,0.4687594303932711,0.9510389020366675,-0.44366666666666676
98,25,119.16664539999329,120.36665929998271,0.210147,-0.055167,feedback,11,3,0.6831858305959972,0.9510389020366675,-0.44366666666666676
99,25,120.3636656999588,121.56367589992006,0.195074,-0.160102,feedback,11,3,0.8176883016775149,0.9510389020366675,-0.44366666666666676
100,25,121.58696550002787,122.78697569998913,0.109946,-0.014213,feedback,12,3,0.0,1.0461427922403344,-0.44366666666666676
101,25,122.7573661999777,123.95737709994428,0.166982,0.020477,feedback,12,3,0.06725429810935411,1.0461427922403344,-0.44366666666666676
102,25,123.97710329992697,125.17711710003205,0.146664,0.071999,feedback,12,3,0.14406940412318697,1.0461427922403344,-0.44366666666666676
103,25,125.18500479997601,126.38501529993955,0.149683,0.105789,feedback,12,3,0.17777311044824146,1.0461427922403344,-0.44366666666666676
104,25,126.35531949996948,127.55533299995587,0.095814,0.047981,feedback,12,3,0.2018543859607349,1.0461427922403344,-0.44366666666666676
105,25,127.61424449994229,128.8142548000207,0.187154,-0.055361,feedback,12,3,0.23407594797582532,1.0461427922403344,-0.44366666666666676
106,25,128.7752376999706,129.9752513999585,-0.009354,-0.085147,feedback,12,3,0.35617824894229605,1.0461427922403344,-0.44366666666666676
107,25,129.98528010002337,131.18529029998462,0.016483,-0.071006,feedback,12,3,0.39433877384653904,1.0461427922403344,-0.44366666666666676
108,25,131.16993590001948,132.36994990000966,0.14204,-0.045018,feedback,12,3,0.434135009000494,1.0461427922403344,-0.44366666666666676
109,25,132.3359211999923,133.5359348999802,0.290862,-0.108408,feedback,12,3,0.5458527058323269,1.0461427922403344,-0.44366666666666676
110,25,133.53799069998786,134.73800409997347,0.327395,-0.022234,feedback,12,3,0.8425391430387729,1.0461427922403344,-0.44366666666666676
111,25,134.75870809995104,135.9587183000287,0.30278,-0.175883,feedback,13,3,0.0,1.1507570714643678,-0.44366666666666676
112,25,135.94913139997516,137.14914509996305,0.166791,-0.082979,feedback,13,3,0.2609436609022977,1.1507570714643678,-0.44366666666666676
113,25,137.18486869998742,138.38487899994942,0.083428,-0.132746,feedback,13,3,0.44654080424152964,1.1507570714643678,-0.44366666666666676
114,25,138.36111499997787,139.56112849996424,0.012028,-0.14228,feedback,13,3,0.5681414029980454,1.1507570714643678,-0.44366666666666676
115,25,139.58124069997575,140.781250899937,-0.039885,-0.093028,feedback,13,3,0.6206501624857523,1.1507570714643678,-0.44366666666666676
116,25,140.7201572000049,141.92017099999356,0.02569,-0.068861,feedback,13,3,0.6407637623199154,1.1507570714643678,-0.44366666666666676
117,25,141.92890259996057,143.12891649994998,0.048226,-0.042868,feedback,13,3,0.6972329855188448,1.1507570714643678,-0.44366666666666676
118,25,143.15773029997945,144.35774389996658,0.082893,-0.074452,feedback,13,3,0.7690343785350506,1.1507570714643678,-0.44366666666666676
119,25,144.3853332999861,145.5853435999481,0.111918,-0.07016,feedback,13,3,0.8870457718962148,1.1507570714643678,-0.44366666666666676
120,25,145.57229389995337,146.77230689993593,0.149211,-0.030226,feedback,13,3,0.98440910553509,1.1507570714643678,-0.44366666666666676
121,25,146.8015891999239,148.00159950000233,0.071471,0.008685,feedback,13,3,1.073506556108094,1.1507570714643678,-0.44366666666666676
122,25,147.97202719992492,149.1720407000277,0.074265,0.013625,feedback,13,3,1.1016300818860034,1.1507570714643678,-0.44366666666666676
123,25,149.18615959992167,150.38616969999856,0.052032,-0.023754,feedback,13,3,1.1363725267557365,1.1507570714643678,-0.44366666666666676
